PLAYER,TEAM,GP,L,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,GP_Per36,L_Per36,DRIVES_Per36,FGM_Per36,FGA_Per36,FG%_Per36,FTM_Per36,FTA_Per36,FT%_Per36,PTS_Per36,PTS%_Per36,PASS_Per36,PASS%_Per36,AST_Per36,AST%_Per36,TO_Per36,TOV%_Per36,PF_Per36,PF%_Per36
Alec Burks,MIA,23,23,396,45,8,25,32.0,10,12,83.3,27,60.0,12,26.7,0,0.0,0,0.0,6,13.3,2.090909090909091,2.090909090909091,4.090909090909091,0.7272727272727273,2.272727272727273,2.909090909090909,0.9090909090909091,1.0909090909090908,7.572727272727272,2.454545454545454,5.454545454545455,1.0909090909090908,2.4272727272727272,0.0,0.0,0.0,0.0,0.5454545454545454,1.2090909090909092
Andrew Wiggins,MIA,33,33,1007,253,57,123,46.3,37,43,86.0,157,62.1,84,33.2,15,5.9,23,9.1,22,8.7,1.17974180734856,1.17974180734856,9.044687189672295,2.0377358490566038,4.397219463753724,1.6552135054617674,1.3227408142999006,1.5372393247269116,3.074478649453823,5.612711022840119,2.220059582919563,3.002979145978153,1.186891757696127,0.5362462760675273,0.21092353525322743,0.8222442899702085,0.3253227408142999,0.7864945382323734,0.3110228401191658
Bam Adebayo,MIA,42,42,1481,198,52,110,47.3,31,40,77.5,138,69.7,43,21.7,8,4.0,14,7.1,20,10.1,1.0209318028359218,1.0209318028359218,4.812964213369345,1.264010803511141,2.673869007427414,1.149763673193788,0.7535449020931803,0.9723160027008777,1.883862255232951,3.3544902093180284,1.6942606347062796,1.0452397029034435,0.5274814314652262,0.19446320054017557,0.09723160027008779,0.34031060094530724,0.1725860904794058,0.48615800135043885,0.24550979068197165
Davion Mitchell,MIA,49,49,1314,372,60,121,49.6,13,18,72.2,136,36.6,216,58.1,51,13.7,22,5.9,9,2.4,1.3424657534246576,1.3424657534246576,10.191780821917808,1.643835616438356,3.315068493150685,1.358904109589041,0.3561643835616438,0.4931506849315068,1.978082191780822,3.7260273972602738,1.0027397260273974,5.917808219178082,1.5917808219178082,1.3972602739726026,0.37534246575342467,0.6027397260273972,0.16164383561643836,0.2465753424657534,0.06575342465753424
Dru Smith,MIA,6,6,131,29,5,9,55.6,0,0,0.0,10,34.5,17,58.6,2,6.9,2,6.9,0,0.0,1.6488549618320612,1.6488549618320612,7.969465648854962,1.3740458015267176,2.4732824427480917,15.2793893129771,0.0,0.0,0.0,2.7480916030534353,9.48091603053435,4.67175572519084,16.10381679389313,0.549618320610687,1.8961832061068704,0.549618320610687,1.8961832061068704,0.0,0.0
Duncan Robinson,MIA,44,44,1056,169,25,55,45.5,2,2,100.0,52,30.8,99,58.6,23,13.6,10,5.9,1,0.6,1.5,1.5,5.761363636363637,0.8522727272727273,1.875,1.5511363636363638,0.06818181818181818,0.06818181818181818,3.409090909090909,1.7727272727272727,1.05,3.375,1.9977272727272728,0.7840909090909092,0.4636363636363636,0.34090909090909094,0.20113636363636364,0.03409090909090909,0.020454545454545454
Haywood Highsmith,MIA,39,39,932,59,13,21,61.9,3,4,75.0,31,52.5,30,50.8,4,6.8,5,8.5,2,3.4,1.5064377682403434,1.5064377682403434,2.278969957081545,0.5021459227467812,0.8111587982832619,2.3909871244635195,0.11587982832618025,0.15450643776824036,2.8969957081545066,1.1974248927038627,2.0278969957081543,1.1587982832618025,1.962231759656652,0.15450643776824036,0.2626609442060086,0.19313304721030042,0.32832618025751076,0.07725321888412018,0.1313304721030043
Jaime Jaquez Jr.,MIA,34,34,761,254,59,116,50.9,28,40,70.0,150,59.1,94,37.0,23,9.1,17,6.7,20,7.9,1.6084099868593955,1.6084099868593955,12.015768725361365,2.7910643889618925,5.487516425755585,2.4078843626806834,1.3245729303547962,1.8922470433639946,3.3114323258869907,7.09592641261498,2.795795006570302,4.446780551905388,1.7503285151116952,1.0880420499342969,0.43048620236530877,0.8042049934296978,0.3169513797634691,0.9461235216819973,0.373718791064389
Josh Christopher,MIA,5,5,50,17,2,7,28.6,0,0,0.0,4,23.5,9,52.9,1,5.9,1,5.9,0,0.0,3.6,3.6,12.24,1.44,5.040000000000001,20.592000000000002,0.0,0.0,0.0,2.88,16.919999999999998,6.4799999999999995,38.088,0.72,4.248,0.72,4.248,0.0,0.0
Josh Richardson,MIA,4,4,74,13,2,5,40.0,0,0,0.0,4,30.8,7,53.8,0,0.0,1,7.7,0,0.0,1.945945945945946,1.945945945945946,6.324324324324325,0.972972972972973,2.4324324324324325,19.45945945945946,0.0,0.0,0.0,1.945945945945946,14.983783783783785,3.4054054054054057,26.172972972972975,0.0,0.0,0.4864864864864865,3.7459459459459463,0.0,0.0
Kel'el Ware,MIA,36,36,826,12,4,6,66.7,2,2,100.0,10,83.3,2,16.7,2,16.7,3,25.0,1,8.3,1.569007263922518,1.569007263922518,0.5230024213075061,0.17433414043583537,0.26150121065375304,2.9070217917675545,0.08716707021791768,0.08716707021791768,4.358353510895884,0.4358353510895884,3.630508474576271,0.08716707021791768,0.7278450363196125,0.08716707021791768,0.7278450363196125,0.13075060532687652,1.089588377723971,0.04358353510895884,0.3617433414043584
Keshad Johnson,MIA,6,6,73,3,2,2,100.0,0,2,0.0,4,133.3,0,0.0,0,0.0,0,0.0,1,33.3,2.958904109589041,2.958904109589041,1.4794520547945205,0.9863013698630136,0.9863013698630136,49.31506849315068,0.0,0.9863013698630136,0.0,1.9726027397260273,65.73698630136987,0.0,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,16.421917808219177
Kevin Love,MIA,10,10,101,4,0,1,0.0,2,2,100.0,2,50.0,2,50.0,0,0.0,0,0.0,1,25.0,3.5643564356435644,3.5643564356435644,1.4257425742574257,0.0,0.3564356435643564,0.0,0.7128712871287128,0.7128712871287128,35.64356435643565,0.7128712871287128,17.821782178217823,0.7128712871287128,17.821782178217823,0.0,0.0,0.0,0.0,0.3564356435643564,8.910891089108912
Kyle Anderson,MIA,31,31,514,98,26,59,44.1,11,14,78.6,64,65.3,25,25.5,9,9.2,3,3.1,7,7.1,2.1712062256809337,2.1712062256809337,6.863813229571984,1.821011673151751,4.1322957198443575,3.088715953307393,0.7704280155642024,0.9805447470817121,5.505058365758754,4.482490272373541,4.573540856031128,1.7509727626459144,1.7859922178988326,0.6303501945525292,0.6443579766536964,0.21011673151750973,0.2171206225680934,0.49027237354085607,0.4972762645914397
Nikola Jović,MIA,25,25,588,106,20,45,44.4,9,10,90.0,50,47.2,44,41.5,13,12.3,10,9.4,5,4.7,1.530612244897959,1.530612244897959,6.4897959183673475,1.2244897959183674,2.7551020408163267,2.7183673469387757,0.5510204081632653,0.6122448979591837,5.510204081632653,3.061224489795918,2.889795918367347,2.693877551020408,2.540816326530612,0.7959183673469388,0.753061224489796,0.6122448979591837,0.5755102040816327,0.30612244897959184,0.28775510204081634
Pelle Larsson,MIA,31,31,437,61,7,17,41.2,8,16,50.0,24,39.3,34,55.7,7,11.5,2,3.3,8,13.1,2.5537757437070936,2.5537757437070936,5.025171624713959,0.5766590389016019,1.40045766590389,3.3940503432494284,0.6590389016018307,1.3180778032036613,4.118993135011442,1.9771167048054918,3.237528604118993,2.80091533180778,4.588558352402746,0.5766590389016019,0.9473684210526315,0.16475972540045766,0.27185354691075514,0.6590389016018307,1.0791762013729977
Terry Rozier,MIA,37,37,947,220,52,106,49.1,21,22,95.5,128,58.2,89,40.5,21,9.5,9,4.1,11,5.0,1.4065469904963042,1.4065469904963042,8.36325237592397,1.976768743400211,4.029567053854277,1.8665258711721224,0.79831045406547,0.8363252375923971,3.6304118268215415,4.865892291446674,2.2124604012671596,3.383315733896515,1.5395987328405492,0.79831045406547,0.3611404435058078,0.3421330517423442,0.15586061246040125,0.41816261879619854,0.1900739176346357
Tyler Herro,MIA,40,40,1455,587,134,258,51.9,49,54,90.7,321,54.7,259,44.1,76,12.9,37,6.3,27,4.6,0.9896907216494846,0.9896907216494846,14.523711340206185,3.3154639175257734,6.383505154639176,1.2841237113402062,1.2123711340206185,1.336082474226804,2.2441237113402064,7.942268041237114,1.3534020618556701,6.408247422680413,1.0911340206185567,1.8804123711340206,0.31917525773195876,0.9154639175257732,0.1558762886597938,0.668041237113402,0.11381443298969073
AJ Green,MIL,29,29,629,10,2,4,50.0,0,0,0.0,4,40.0,5,50.0,0,0.0,0,0.0,0,0.0,1.6597774244833068,1.6597774244833068,0.5723370429252782,0.11446740858505565,0.2289348171701113,2.861685214626391,0.0,0.0,0.0,0.2289348171701113,2.289348171701113,0.2861685214626391,2.861685214626391,0.0,0.0,0.0,0.0,0.0,0.0
Andre Jackson Jr.,MIL,28,28,404,32,6,14,42.9,1,2,50.0,13,40.6,14,43.8,6,18.8,2,6.3,1,3.1,2.4950495049504955,2.4950495049504955,2.8514851485148514,0.5346534653465347,1.2475247524752477,3.8227722772277226,0.0891089108910891,0.1782178217821782,4.455445544554456,1.1584158415841586,3.617821782178218,1.2475247524752477,3.902970297029703,0.5346534653465347,1.6752475247524752,0.1782178217821782,0.5613861386138614,0.0891089108910891,0.27623762376237626
Bobby Portis,MIL,19,19,487,33,13,22,59.1,1,2,50.0,27,81.8,8,24.2,2,6.1,1,3.0,1,3.0,1.4045174537987681,1.4045174537987681,2.4394250513347027,0.9609856262833676,1.6262833675564683,4.368788501026694,0.07392197125256673,0.14784394250513347,3.6960985626283365,1.995893223819302,6.046817248459959,0.5913757700205339,1.7889117043121148,0.14784394250513347,0.45092402464065706,0.07392197125256673,0.22176591375770022,0.07392197125256673,0.22176591375770022
Brook Lopez,MIL,33,33,1034,47,16,26,61.5,8,10,80.0,42,89.4,8,17.0,1,2.1,5,10.6,5,10.6,1.1489361702127658,1.1489361702127658,1.6363636363636365,0.5570599613152805,0.9052224371373307,2.141199226305609,0.27852998065764023,0.3481624758220503,2.7852998065764023,1.4622823984526112,3.11257253384913,0.27852998065764023,0.5918762088974855,0.03481624758220503,0.07311411992263056,0.17408123791102514,0.3690522243713733,0.17408123791102514,0.3690522243713733
Chris Livingston,MIL,6,6,41,4,0,2,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,5.268292682926829,5.268292682926829,3.5121951219512195,0.0,1.7560975609756098,0.0,0.0,0.0,0.0,0.0,0.0,1.7560975609756098,43.90243902439024,0.0,0.0,0.0,0.0,0.0,0.0
Damian Lillard,MIL,26,26,946,319,70,138,50.7,49,54,90.7,198,62.1,116,36.4,33,10.3,23,7.2,27,8.5,0.9894291754756871,0.9894291754756871,12.13953488372093,2.66384778012685,5.251585623678647,1.92938689217759,1.8646934460887947,2.0549682875264272,3.451585623678647,7.534883720930233,2.363213530655391,4.414376321353066,1.385200845665962,1.255813953488372,0.39196617336152223,0.8752642706131079,0.2739957716701903,1.0274841437632136,0.32346723044397463
Gary Trent Jr.,MIL,30,30,771,71,16,40,40.0,12,14,85.7,44,62.0,22,31.0,3,4.2,1,1.4,7,9.9,1.4007782101167314,1.4007782101167314,3.315175097276265,0.7470817120622568,1.867704280155642,1.867704280155642,0.5603112840466926,0.6536964980544747,4.001556420233463,2.054474708171206,2.8949416342412455,1.027237354085603,1.4474708171206228,0.14007782101167315,0.19610894941634244,0.04669260700389105,0.06536964980544746,0.32684824902723736,0.4622568093385214
Giannis Antetokounmpo,MIL,27,27,948,345,92,176,52.3,49,92,53.3,241,69.9,98,28.4,21,6.1,15,4.3,46,13.3,1.0253164556962024,1.0253164556962024,13.10126582278481,3.4936708860759493,6.6835443037974684,1.9860759493670885,1.860759493670886,3.4936708860759493,2.0240506329113925,9.151898734177216,2.6544303797468354,3.721518987341772,1.0784810126582278,0.7974683544303798,0.23164556962025315,0.569620253164557,0.1632911392405063,1.7468354430379747,0.5050632911392405
Jamaree Bouyea,MIL,1,1,3,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1200.0,0.0,0.0
Jericho Sims,MIL,19,19,221,4,1,2,50.0,0,0,0.0,2,50.0,1,25.0,0,0.0,1,25.0,0,0.0,3.0950226244343892,3.0950226244343892,0.6515837104072398,0.16289592760180996,0.3257918552036199,8.144796380090497,0.0,0.0,0.0,0.3257918552036199,8.144796380090497,0.16289592760180996,4.072398190045249,0.0,0.0,0.16289592760180996,4.072398190045249,0.0,0.0
Kevin Porter Jr.,MIL,32,32,617,264,55,108,50.9,12,22,54.5,123,46.6,124,47.0,35,13.3,14,5.3,11,4.2,1.8670988654781198,1.8670988654781198,15.40356564019449,3.2090761750405186,6.301458670988655,2.9698541329011343,0.700162074554295,1.2836304700162076,3.179902755267423,7.176661264181524,2.7189627228525124,7.235008103727715,2.7423014586709886,2.0421393841166937,0.7760129659643437,0.8168557536466775,0.3092382495948136,0.6418152350081038,0.24505672609400325
Kyle Kuzma,MIL,40,40,1160,312,75,169,44.4,43,60,71.7,193,61.9,79,25.3,11,3.5,26,8.3,30,9.6,1.2413793103448276,1.2413793103448276,9.682758620689654,2.327586206896552,5.244827586206897,1.3779310344827584,1.3344827586206895,1.8620689655172413,2.2251724137931035,5.989655172413793,1.9210344827586208,2.451724137931034,0.7851724137931034,0.3413793103448276,0.10862068965517241,0.8068965517241379,0.25758620689655176,0.9310344827586207,0.29793103448275865
Liam Robbins,MIL,5,5,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Connaughton,MIL,22,22,299,68,11,23,47.8,6,6,100.0,28,41.2,35,51.5,15,22.1,4,5.9,3,4.4,2.648829431438127,2.648829431438127,8.187290969899665,1.3244147157190636,2.769230769230769,5.755183946488294,0.7224080267558528,0.7224080267558528,12.040133779264213,3.3712374581939795,4.960535117056857,4.214046822742475,6.20066889632107,1.8060200668896322,2.6608695652173915,0.4816053511705686,0.7103678929765886,0.3612040133779264,0.5297658862876254
Pete Nance,MIL,5,5,60,5,1,2,50.0,1,2,50.0,3,60.0,2,40.0,0,0.0,0,0.0,1,20.0,3.0,3.0,3.0,0.6,1.2,30.0,0.6,1.2,30.0,1.8,36.0,1.2,24.0,0.0,0.0,0.0,0.0,0.6,12.0
Ryan Rollins,MIL,26,26,331,77,19,36,52.8,6,8,75.0,45,58.4,30,39.0,8,10.4,6,7.8,4,5.2,2.8277945619335347,2.8277945619335347,8.374622356495468,2.066465256797583,3.915407854984894,5.742598187311178,0.6525679758308158,0.8700906344410876,8.157099697885197,4.894259818731118,6.3516616314199394,3.2628398791540785,4.241691842900302,0.8700906344410876,1.131117824773414,0.6525679758308158,0.8483383685800605,0.4350453172205438,0.565558912386707
Stanley Umude,MIL,7,7,32,5,0,2,0.0,2,4,50.0,2,40.0,1,20.0,0,0.0,0,0.0,2,40.0,7.875,7.875,5.625,0.0,2.25,0.0,2.25,4.5,56.25,2.25,45.0,1.125,22.5,0.0,0.0,0.0,0.0,2.25,45.0
Taurean Prince,MIL,34,34,931,125,25,55,45.5,2,4,50.0,52,41.6,57,45.6,20,16.0,7,5.6,2,1.6,1.3147153598281418,1.3147153598281418,4.833512352309345,0.966702470461869,2.1267454350161117,1.7593984962406015,0.07733619763694952,0.15467239527389903,1.933404940923738,2.0107411385606877,1.6085929108485502,2.204081632653061,1.7632653061224492,0.7733619763694952,0.6186895810955961,0.2706766917293233,0.21654135338345862,0.07733619763694952,0.06186895810955961
Tyler Smith,MIL,11,11,58,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,6.827586206896552,6.827586206896552,0.6206896551724138,0.6206896551724138,0.6206896551724138,62.068965517241374,0.0,0.0,0.0,1.2413793103448276,124.13793103448275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Edwards,MIN,31,31,1171,456,88,206,42.7,98,121,81.0,283,62.1,140,30.7,28,6.1,38,8.3,62,13.6,0.9530315969257045,0.9530315969257045,14.01878736122972,2.705380017079419,6.333048676345005,1.3127241673783092,3.012809564474808,3.7198975234842013,2.4901793339026472,8.700256191289496,1.909137489325363,4.30401366353544,0.9438087105038429,0.860802732707088,0.187532023911187,1.1682322801024765,0.25516652433817255,1.906063193851409,0.41810418445772846
Bones Hyland,MIN,13,13,161,38,5,14,35.7,8,8,100.0,19,50.0,11,28.9,3,7.9,7,18.4,4,10.5,2.906832298136646,2.906832298136646,8.496894409937887,1.1180124223602483,3.1304347826086953,7.982608695652175,1.7888198757763973,1.7888198757763973,22.360248447204967,4.248447204968944,11.180124223602483,2.459627329192547,6.462111801242235,0.6708074534161491,1.7664596273291928,1.5652173913043477,4.114285714285714,0.8944099378881987,2.3478260869565215
Donte DiVincenzo,MIN,25,25,664,130,24,44,54.5,9,14,64.3,57,43.8,62,47.7,18,13.8,15,11.5,7,5.4,1.3554216867469882,1.3554216867469882,7.048192771084337,1.3012048192771084,2.385542168674699,2.9548192771084336,0.4879518072289157,0.7590361445783131,3.4861445783132528,3.0903614457831323,2.3746987951807226,3.36144578313253,2.5861445783132533,0.9759036144578314,0.7481927710843373,0.8132530120481928,0.6234939759036144,0.37951807228915657,0.29277108433734944
Jaden McDaniels,MIN,33,33,1082,167,45,102,44.1,10,12,83.3,103,61.7,50,29.9,14,8.4,6,3.6,6,3.6,1.0979667282809613,1.0979667282809613,5.5563770794824405,1.497227356746765,3.3937153419593344,1.46728280961183,0.3327171903881701,0.39926062846580407,2.7715341959334565,3.4269870609981514,2.0528650646950095,1.6635859519408505,0.9948243992606284,0.4658040665434381,0.27948243992606286,0.19963031423290203,0.11977818853974123,0.19963031423290203,0.11977818853974123
Jaylen Clark,MIN,12,12,180,11,3,7,42.9,2,2,100.0,8,72.7,3,27.3,0,0.0,0,0.0,1,9.1,2.4,2.4,2.1999999999999997,0.6,1.4,8.58,0.4,0.4,20.0,1.6,14.540000000000001,0.6,5.46,0.0,0.0,0.0,0.0,0.2,1.82
Joe Ingles,MIN,7,7,68,11,1,2,50.0,0,0,0.0,2,18.2,9,81.8,1,9.1,0,0.0,0,0.0,3.705882352941176,3.705882352941176,5.8235294117647065,0.5294117647058824,1.0588235294117647,26.47058823529412,0.0,0.0,0.0,1.0588235294117647,9.635294117647058,4.764705882352941,43.305882352941175,0.5294117647058824,4.817647058823529,0.0,0.0,0.0,0.0
Josh Minott,MIN,14,14,79,10,4,7,57.1,2,2,100.0,10,100.0,1,10.0,0,0.0,1,10.0,1,10.0,6.379746835443038,6.379746835443038,4.556962025316456,1.8227848101265822,3.189873417721519,26.020253164556962,0.9113924050632911,0.9113924050632911,45.56962025316456,4.556962025316456,45.56962025316456,0.45569620253164556,4.556962025316456,0.0,0.0,0.45569620253164556,4.556962025316456,0.45569620253164556,4.556962025316456
Julius Randle,MIN,25,25,844,301,44,108,40.7,41,56,73.2,132,43.9,130,43.2,24,8.0,29,9.6,28,9.3,1.066350710900474,1.066350710900474,12.838862559241706,1.876777251184834,4.6066350710900466,1.7360189573459717,1.7488151658767772,2.388625592417062,3.1222748815165877,5.630331753554502,1.8725118483412322,5.545023696682465,1.8426540284360189,1.0236966824644549,0.3412322274881517,1.2369668246445498,0.409478672985782,1.194312796208531,0.39668246445497635
Leonard Miller,MIN,2,2,6,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0,12.0,12.0,12.0,6.0,6.0,600.0,0.0,0.0,0.0,12.0,600.0,6.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Garza,MIN,11,11,81,4,3,4,75.0,0,0,0.0,6,150.0,0,0.0,0,0.0,0,0.0,0,0.0,4.888888888888888,4.888888888888888,1.7777777777777777,1.3333333333333333,1.7777777777777777,33.333333333333336,0.0,0.0,0.0,2.6666666666666665,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,MIN,27,27,659,131,13,35,37.1,8,8,100.0,35,26.7,75,57.3,20,15.3,11,8.4,4,3.1,1.4749620637329288,1.4749620637329288,7.156297420333839,0.7101669195751138,1.911987860394537,2.0267071320182093,0.4370257966616085,0.4370257966616085,5.462822458270106,1.911987860394537,1.4585735963581183,4.09711684370258,3.1301972685887707,1.0925644916540214,0.8358118361153264,0.6009104704097117,0.45887708649468895,0.21851289833080426,0.16934749620637332
Naz Reid,MIN,33,33,943,163,48,102,47.1,18,22,81.8,116,71.2,32,19.6,13,8.0,14,8.6,11,6.7,1.2598091198303287,1.2598091198303287,6.222693531283139,1.8324496288441146,3.8939554612937433,1.7980911983032875,0.687168610816543,0.8398727465535525,3.122799575821845,4.428419936373277,2.71813361611877,1.2216330858960764,0.7482502651113468,0.49628844114528103,0.3054082714740191,0.5344644750795334,0.32831389183457055,0.41993637327677624,0.255779427359491
Nickeil Alexander-Walker,MIN,33,33,863,133,28,53,52.8,13,16,81.3,73,54.9,58,43.6,14,10.5,9,6.8,8,6.0,1.3765932792584008,1.3765932792584008,5.548088064889918,1.168018539976825,2.2108922363847046,2.202549246813441,0.5422943221320974,0.6674391657010429,3.391425260718424,3.045191193511008,2.290150637311703,2.4194669756662806,1.8187717265353418,0.5840092699884125,0.4380069524913094,0.37543453070683663,0.2836616454229432,0.33371958285052145,0.25028968713789107
PJ Dozier,MIN,2,2,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Dillingham,MIN,19,19,239,86,19,36,52.8,1,2,50.0,39,45.3,38,44.2,4,4.7,10,11.6,1,1.2,2.8619246861924688,2.8619246861924688,12.95397489539749,2.8619246861924688,5.422594142259414,7.953138075313807,0.15062761506276148,0.30125523012552297,7.531380753138075,5.874476987447699,6.823430962343096,5.7238493723849375,6.657740585774059,0.6025104602510459,0.7079497907949791,1.506276150627615,1.7472803347280335,0.15062761506276148,0.1807531380753138
Rudy Gobert,MIN,29,29,931,19,3,10,30.0,2,4,50.0,8,42.1,5,26.3,2,10.5,1,5.3,2,10.5,1.121374865735768,1.121374865735768,0.7346938775510203,0.11600429645542427,0.3866809881847476,1.160042964554243,0.07733619763694952,0.15467239527389903,1.933404940923738,0.30934479054779807,1.6279269602577875,0.1933404940923738,1.0169709989258862,0.07733619763694952,0.40601503759398494,0.03866809881847476,0.20494092373791623,0.07733619763694952,0.40601503759398494
Terrence Shannon Jr.,MIN,11,11,148,32,10,21,47.6,4,4,100.0,24,75.0,9,28.1,5,15.6,0,0.0,2,6.3,2.675675675675676,2.675675675675676,7.783783783783784,2.4324324324324325,5.108108108108108,11.578378378378378,0.972972972972973,0.972972972972973,24.324324324324323,5.837837837837839,18.243243243243246,2.1891891891891895,6.835135135135135,1.2162162162162162,3.7945945945945945,0.0,0.0,0.4864864864864865,1.5324324324324323
Tristen Newton,MIN,6,6,13,4,1,3,33.3,0,0,0.0,2,50.0,1,25.0,1,25.0,0,0.0,0,0.0,16.615384615384617,16.615384615384617,11.076923076923077,2.769230769230769,8.307692307692308,92.21538461538461,0.0,0.0,0.0,5.538461538461538,138.46153846153845,2.769230769230769,69.23076923076923,2.769230769230769,69.23076923076923,0.0,0.0,0.0,0.0
Antonio Reeves,NOP,38,38,590,98,22,51,43.1,11,14,78.6,58,59.2,32,32.7,10,10.2,5,5.1,7,7.1,2.31864406779661,2.31864406779661,5.979661016949152,1.3423728813559324,3.111864406779661,2.6298305084745763,0.6711864406779662,0.8542372881355933,4.79593220338983,3.538983050847458,3.6122033898305084,1.9525423728813558,1.995254237288136,0.6101694915254238,0.6223728813559322,0.3050847457627119,0.3111864406779661,0.42711864406779665,0.43322033898305085
Brandon Boston,NOP,34,34,824,199,38,100,38.0,21,26,80.8,98,49.2,65,32.7,12,6.0,16,8.0,13,6.5,1.4854368932038835,1.4854368932038835,8.694174757281553,1.6601941747572815,4.368932038834951,1.6601941747572815,0.9174757281553397,1.1359223300970873,3.530097087378641,4.281553398058253,2.1495145631067962,2.8398058252427187,1.4286407766990292,0.5242718446601942,0.2621359223300971,0.6990291262135921,0.3495145631067961,0.5679611650485437,0.28398058252427183
Bruce Brown,NOP,26,26,575,135,21,73,28.8,9,10,90.0,51,37.8,45,33.3,7,5.2,10,7.4,5,3.7,1.6278260869565218,1.6278260869565218,8.45217391304348,1.3147826086956522,4.570434782608696,1.8031304347826087,0.5634782608695652,0.6260869565217392,5.6347826086956525,3.1930434782608694,2.366608695652174,2.8173913043478263,2.084869565217391,0.43826086956521737,0.3255652173913044,0.6260869565217392,0.463304347826087,0.3130434782608696,0.2316521739130435
CJ McCollum,NOP,39,39,1255,448,119,251,47.4,37,50,74.0,279,62.3,141,31.5,32,7.1,19,4.2,25,5.6,1.1187250996015936,1.1187250996015936,12.850996015936255,3.413545816733068,7.2,1.3596812749003984,1.0613545816733068,1.4342629482071714,2.1227091633466135,8.003187250996016,1.7870916334661353,4.044621513944223,0.903585657370518,0.9179282868525896,0.2036653386454183,0.5450199203187251,0.1204780876494024,0.7171314741035857,0.16063745019920317
Daniel Theis,NOP,28,28,413,8,4,5,80.0,0,0,0.0,8,100.0,2,25.0,2,25.0,1,12.5,0,0.0,2.440677966101695,2.440677966101695,0.6973365617433415,0.34866828087167073,0.4358353510895884,6.973365617433414,0.0,0.0,0.0,0.6973365617433415,8.716707021791768,0.17433414043583537,2.179176755447942,0.17433414043583537,2.179176755447942,0.08716707021791768,1.089588377723971,0.0,0.0
Dejounte Murray,NOP,22,22,715,314,69,145,47.6,26,34,76.5,166,52.9,108,34.4,25,8.0,34,10.8,17,5.4,1.1076923076923078,1.1076923076923078,15.80979020979021,3.4741258741258743,7.3006993006993,2.3966433566433567,1.309090909090909,1.7118881118881117,3.8517482517482518,8.358041958041957,2.6634965034965035,5.437762237762238,1.7320279720279719,1.2587412587412588,0.40279720279720277,1.7118881118881117,0.5437762237762238,0.8559440559440559,0.2718881118881119
Elfrid Payton,NOP,21,21,452,176,26,75,34.7,2,4,50.0,54,30.7,83,47.2,25,14.2,12,6.8,2,1.1,1.672566371681416,1.672566371681416,14.017699115044248,2.0707964601769913,5.9734513274336285,2.7637168141592925,0.1592920353982301,0.3185840707964602,3.9823008849557526,4.300884955752212,2.445132743362832,6.610619469026549,3.7592920353982304,1.9911504424778763,1.1309734513274334,0.9557522123893805,0.5415929203539823,0.1592920353982301,0.08761061946902657
Herbert Jones,NOP,15,15,484,86,21,42,50.0,18,22,81.8,61,70.9,27,31.4,6,7.0,5,5.8,11,12.8,1.115702479338843,1.115702479338843,6.396694214876033,1.5619834710743803,3.1239669421487606,3.71900826446281,1.3388429752066116,1.6363636363636365,6.084297520661157,4.537190082644628,5.273553719008265,2.0082644628099175,2.3355371900826447,0.4462809917355372,0.5206611570247934,0.371900826446281,0.4314049586776859,0.8181818181818182,0.9520661157024795
Jamal Cain,NOP,31,31,456,55,20,32,62.5,6,10,60.0,50,90.9,14,25.5,3,5.5,3,5.5,5,9.1,2.447368421052632,2.447368421052632,4.342105263157895,1.5789473684210527,2.526315789473684,4.934210526315789,0.47368421052631576,0.7894736842105263,4.7368421052631575,3.9473684210526314,7.176315789473684,1.1052631578947367,2.013157894736842,0.23684210526315788,0.43421052631578944,0.23684210526315788,0.43421052631578944,0.39473684210526316,0.718421052631579
