PLAYER,TEAM,GP,W,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,GP_Per36,W_Per36,DRIVES_Per36,FGM_Per36,FGA_Per36,FG%_Per36,FTM_Per36,FTA_Per36,FT%_Per36,PTS_Per36,PTS%_Per36,PASS_Per36,PASS%_Per36,AST_Per36,AST%_Per36,TO_Per36,TOV%_Per36,PF_Per36,PF%_Per36
Kentavious Caldwell-Pope,MEM,38,38,1117,53,11,24,45.8,6,6,100.0,29,54.7,21,39.6,8,15.1,4,7.5,3,5.7,1.224709042076992,1.224709042076992,1.7081468218442255,0.3545210384959714,0.773500447627574,1.4760966875559534,0.1933751119068935,0.1933751119068935,3.2229185317815574,0.9346463742166518,1.7629364368845122,0.6768128916741272,1.2762757385854968,0.25783348254252464,0.4866606982990152,0.12891674127126232,0.2417188898836168,0.09668755595344675,0.1837063563115488
Lamar Stevens,MEM,7,7,101,26,7,11,63.6,3,6,50.0,18,69.2,10,38.5,2,7.7,2,7.7,3,11.5,2.4950495049504955,2.4950495049504955,9.267326732673268,2.4950495049504955,3.9207920792079207,22.669306930693068,1.0693069306930694,2.1386138613861387,17.821782178217823,6.415841584158415,24.665346534653466,3.5643564356435644,13.722772277227723,0.7128712871287128,2.7445544554455443,0.7128712871287128,2.7445544554455443,1.0693069306930694,4.099009900990099
Luke Kennard,MEM,37,37,853,189,25,45,55.6,4,4,100.0,55,29.1,127,67.2,30,15.9,11,5.8,2,1.1,1.5615474794841735,1.5615474794841735,7.976553341148886,1.0550996483001172,1.899179366940211,2.3465416178194607,0.16881594372801875,0.16881594372801875,4.220398593200469,2.321219226260258,1.2281359906213365,5.359906213364596,2.8361078546307152,1.2661195779601406,0.6710433763188746,0.4642438452520516,0.2447831184056272,0.08440797186400938,0.046424384525205156
Marvin Bagley III,MEM,7,7,82,5,3,3,100.0,0,2,0.0,6,120.0,0,0.0,0,0.0,0,0.0,1,20.0,3.073170731707317,3.073170731707317,2.1951219512195124,1.3170731707317072,1.3170731707317072,43.90243902439024,0.0,0.8780487804878049,0.0,2.6341463414634143,52.68292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,8.78048780487805
Santi Aldama,MEM,38,38,935,164,35,69,50.7,19,22,86.4,91,55.5,75,45.7,16,9.8,7,4.3,11,6.7,1.463101604278075,1.463101604278075,6.314438502673797,1.3475935828877004,2.6566844919786092,1.9520855614973263,0.7315508021390374,0.8470588235294118,3.3266310160427808,3.503743315508021,2.136898395721925,2.8877005347593583,1.7595721925133692,0.6160427807486631,0.3773262032085562,0.2695187165775401,0.1655614973262032,0.4235294117647059,0.2579679144385027
Scotty Pippen Jr.,MEM,46,46,993,370,54,112,48.2,20,34,58.8,133,35.9,209,56.5,53,14.3,26,7.0,17,4.6,1.6676737160120845,1.6676737160120845,13.413897280966767,1.957703927492447,4.0604229607250755,1.7474320241691845,0.7250755287009063,1.2326283987915407,2.1317220543806648,4.8217522658610275,1.3015105740181268,7.577039274924471,2.0483383685800605,1.9214501510574018,0.518429003021148,0.9425981873111783,0.2537764350453172,0.6163141993957704,0.16676737160120847
Vince Williams Jr.,MEM,10,10,185,28,3,7,42.9,4,4,100.0,10,35.7,16,57.1,1,3.6,3,10.7,2,7.1,1.945945945945946,1.945945945945946,5.448648648648649,0.5837837837837838,1.3621621621621622,8.348108108108107,0.7783783783783784,0.7783783783783784,19.45945945945946,1.945945945945946,6.947027027027028,3.1135135135135137,11.111351351351352,0.1945945945945946,0.7005405405405405,0.5837837837837838,2.082162162162162,0.3891891891891892,1.3816216216216215
Yuki Kawamura,MEM,17,17,74,20,1,3,33.3,5,6,83.3,7,35.0,12,60.0,2,10.0,2,10.0,3,15.0,8.27027027027027,8.27027027027027,9.72972972972973,0.4864864864864865,1.4594594594594597,16.2,2.4324324324324325,2.9189189189189193,40.524324324324326,3.4054054054054057,17.027027027027028,5.837837837837839,29.18918918918919,0.972972972972973,4.864864864864865,0.972972972972973,4.864864864864865,1.4594594594594597,7.297297297297297
Zach Edey,MEM,35,35,739,2,0,0,0.0,2,2,100.0,2,100.0,1,50.0,0,0.0,0,0.0,1,50.0,1.7050067658998647,1.7050067658998647,0.09742895805142085,0.0,0.0,0.0,0.09742895805142085,0.09742895805142085,4.871447902571042,0.09742895805142085,4.871447902571042,0.048714479025710425,2.435723951285521,0.0,0.0,0.0,0.0,0.048714479025710425,2.435723951285521
Zyon Pullin,MEM,1,1,1,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
Alec Burks,MIA,26,26,468,48,10,17,58.8,3,4,75.0,24,50.0,21,43.8,2,4.2,6,12.5,2,4.2,2.0,2.0,3.692307692307692,0.7692307692307693,1.3076923076923077,4.523076923076923,0.23076923076923075,0.3076923076923077,5.76923076923077,1.846153846153846,3.846153846153846,1.6153846153846154,3.3692307692307693,0.15384615384615385,0.3230769230769231,0.4615384615384615,0.9615384615384615,0.15384615384615385,0.3230769230769231
Andrew Wiggins,MIA,27,27,836,190,41,88,46.6,33,44,75.0,117,61.6,62,32.6,21,11.1,13,6.8,22,11.6,1.1626794258373208,1.1626794258373208,8.181818181818182,1.7655502392344498,3.789473684210526,2.0066985645933015,1.4210526315789473,1.894736842105263,3.229665071770335,5.038277511961723,2.6526315789473687,2.6698564593301435,1.4038277511961723,0.9043062200956937,0.4779904306220095,0.5598086124401914,0.292822966507177,0.9473684210526315,0.4995215311004785
Bam Adebayo,MIA,36,36,1193,164,48,107,44.9,22,34,64.7,122,74.4,27,16.5,9,5.5,8,4.9,17,10.4,1.0863369656328583,1.0863369656328583,4.948868398994132,1.4484492875104777,3.22883487007544,1.3549036043587592,0.6638725901089689,1.0259849119865885,1.9523889354568316,3.6814752724224644,2.245096395641241,0.8147527242246437,0.4979044425817268,0.2715842414082146,0.16596814752724223,0.24140821458507963,0.14786253143336128,0.5129924559932942,0.3138306789606035
Davion Mitchell,MIA,25,25,714,229,35,64,54.7,10,14,71.4,82,35.8,127,55.5,36,15.7,19,8.3,7,3.1,1.2605042016806722,1.2605042016806722,11.54621848739496,1.7647058823529411,3.226890756302521,2.757983193277311,0.5042016806722689,0.7058823529411764,3.6,4.134453781512605,1.8050420168067225,6.4033613445378155,2.7983193277310923,1.815126050420168,0.7915966386554621,0.9579831932773109,0.4184873949579832,0.3529411764705882,0.15630252100840336
Dru Smith,MIA,8,8,138,19,5,10,50.0,0,0,0.0,10,52.6,7,36.8,0,0.0,1,5.3,0,0.0,2.0869565217391304,2.0869565217391304,4.956521739130435,1.3043478260869565,2.608695652173913,13.043478260869565,0.0,0.0,0.0,2.608695652173913,13.721739130434782,1.8260869565217392,9.6,0.0,0.0,0.2608695652173913,1.3826086956521737,0.0,0.0
Duncan Robinson,MIA,30,30,730,140,27,50,54.0,6,6,100.0,60,42.9,68,48.6,17,12.1,16,11.4,3,2.1,1.4794520547945205,1.4794520547945205,6.904109589041095,1.3315068493150686,2.4657534246575343,2.663013698630137,0.29589041095890406,0.29589041095890406,4.931506849315069,2.958904109589041,2.1156164383561644,3.353424657534247,2.3967123287671237,0.8383561643835618,0.5967123287671233,0.7890410958904109,0.5621917808219178,0.14794520547945203,0.10356164383561645
Haywood Highsmith,MIA,35,35,887,55,3,14,21.4,5,6,83.3,11,20.0,31,56.4,3,5.5,6,10.9,3,5.5,1.4205186020293123,1.4205186020293123,2.232243517474634,0.12175873731679819,0.5682074408117249,0.8685456595264938,0.2029312288613303,0.24351747463359638,3.3808342728297633,0.4464487034949267,0.8117249154453212,1.2581736189402482,2.2890642615558057,0.12175873731679819,0.22322435174746336,0.24351747463359638,0.4423900789177001,0.12175873731679819,0.22322435174746336
Jaime Jaquez Jr.,MIA,32,32,607,155,40,77,51.9,22,28,78.6,104,67.1,50,32.3,7,4.5,14,9.0,13,8.4,1.8978583196046128,1.8978583196046128,9.192751235584844,2.372322899505766,4.5667215815486,3.0780889621087315,1.3047775947281712,1.6606260296540363,4.66161449752883,6.168039538714992,3.979571663920922,2.9654036243822075,1.915650741350906,0.41515650741350907,0.26688632619439867,0.8303130148270181,0.5337726523887973,0.771004942339374,0.4981878088962109
Josh Christopher,MIA,9,9,20,5,0,3,0.0,0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,16.2,16.2,9.0,0.0,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,3.6,72.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Richardson,MIA,4,4,75,12,0,2,0.0,2,2,100.0,2,16.7,7,58.3,0,0.0,2,16.7,1,8.3,1.9200000000000002,1.9200000000000002,5.76,0.0,0.9600000000000001,0.0,0.9600000000000001,0.9600000000000001,48.0,0.9600000000000001,8.016,3.3600000000000003,27.983999999999998,0.0,0.0,0.9600000000000001,8.016,0.48000000000000004,3.9840000000000004
Kel'el Ware,MIA,28,28,597,11,2,9,22.2,0,0,0.0,4,36.4,1,9.1,1,9.1,0,0.0,0,0.0,1.6884422110552764,1.6884422110552764,0.6633165829145728,0.12060301507537688,0.542713567839196,1.3386934673366833,0.0,0.0,0.0,0.24120603015075376,2.194974874371859,0.06030150753768844,0.5487437185929648,0.06030150753768844,0.5487437185929648,0.0,0.0,0.0,0.0
Keshad Johnson,MIA,10,10,25,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0,14.4,14.4,2.88,1.44,1.44,144.0,0.0,0.0,0.0,2.88,144.0,1.44,72.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Love,MIA,13,13,150,8,1,3,33.3,0,0,0.0,2,25.0,5,62.5,3,37.5,0,0.0,0,0.0,3.12,3.12,1.9200000000000002,0.24000000000000002,0.72,7.991999999999999,0.0,0.0,0.0,0.48000000000000004,6.0,1.2,15.0,0.72,9.0,0.0,0.0,0.0,0.0
Kyle Anderson,MIA,30,30,489,111,26,56,46.4,9,10,90.0,63,56.8,41,36.9,12,10.8,6,5.4,5,4.5,2.208588957055215,2.208588957055215,8.171779141104293,1.9141104294478528,4.122699386503068,3.415950920245399,0.6625766871165645,0.736196319018405,6.625766871165644,4.638036809815951,4.18159509202454,3.01840490797546,2.716564417177914,0.8834355828220859,0.7950920245398774,0.44171779141104295,0.3975460122699387,0.3680981595092025,0.33128834355828224
Nikola Jović,MIA,21,21,567,92,15,29,51.7,8,11,72.7,38,41.3,45,48.9,17,18.5,7,7.6,6,6.5,1.3333333333333333,1.3333333333333333,5.841269841269841,0.9523809523809523,1.8412698412698412,3.282539682539683,0.5079365079365079,0.6984126984126984,4.615873015873016,2.4126984126984126,2.6222222222222222,2.8571428571428568,3.104761904761905,1.0793650793650793,1.1746031746031744,0.4444444444444444,0.48253968253968255,0.38095238095238093,0.4126984126984127
Pelle Larsson,MIA,24,24,345,57,12,26,46.2,5,8,62.5,30,52.6,21,36.8,5,8.8,4,7.0,4,7.0,2.5043478260869567,2.5043478260869567,5.947826086956521,1.2521739130434784,2.71304347826087,4.820869565217392,0.5217391304347826,0.8347826086956522,6.521739130434782,3.1304347826086953,5.488695652173913,2.191304347826087,3.84,0.5217391304347826,0.9182608695652175,0.4173913043478261,0.7304347826086957,0.4173913043478261,0.7304347826086957
Terry Rozier,MIA,27,27,711,164,40,90,44.4,8,10,80.0,89,54.3,61,37.2,14,8.5,7,4.3,5,3.0,1.3670886075949367,1.3670886075949367,8.30379746835443,2.0253164556962027,4.556962025316456,2.248101265822785,0.4050632911392405,0.5063291139240507,4.050632911392405,4.506329113924051,2.749367088607595,3.088607594936709,1.8835443037974684,0.7088607594936709,0.430379746835443,0.35443037974683544,0.21772151898734177,0.25316455696202533,0.15189873417721517
Tyler Herro,MIA,37,37,1271,483,116,207,56.0,37,44,84.1,278,57.6,214,44.3,65,13.5,27,5.6,22,4.6,1.047993705743509,1.047993705743509,13.680566483084185,3.2856018882769473,5.863099921321794,1.5861526357199056,1.047993705743509,1.2462627852084973,2.3820613690007866,7.87411487018096,1.63147128245476,6.061369000786782,1.2547600314712823,1.8410700236034618,0.3823760818253344,0.7647521636506688,0.15861526357199057,0.6231313926042487,0.13029110936270652
AJ Green,MIL,44,44,1030,39,3,7,42.9,2,2,100.0,8,20.5,29,74.4,5,12.8,2,5.1,1,2.6,1.5378640776699029,1.5378640776699029,1.3631067961165049,0.10485436893203884,0.2446601941747573,1.4994174757281553,0.06990291262135923,0.06990291262135923,3.495145631067961,0.2796116504854369,0.7165048543689321,1.0135922330097087,2.6003883495145637,0.17475728155339804,0.4473786407766991,0.06990291262135923,0.17825242718446602,0.03495145631067961,0.090873786407767
Andre Jackson Jr.,MIL,39,39,577,39,4,19,21.1,1,2,50.0,9,23.1,18,46.2,3,7.7,1,2.6,1,2.6,2.433275563258232,2.433275563258232,2.433275563258232,0.24956672443674174,1.1854419410745234,1.316464471403813,0.062391681109185436,0.12478336221837087,3.1195840554592724,0.561525129982669,1.441247833622184,1.123050259965338,2.882495667244368,0.18717504332755633,0.4804159445407279,0.062391681109185436,0.16221837088388213,0.062391681109185436,0.16221837088388213
Bobby Portis,MIL,30,30,757,42,10,28,35.7,2,2,100.0,22,52.4,8,19.0,1,2.4,4,9.5,1,2.4,1.42668428005284,1.42668428005284,1.9973579920739761,0.4755614266842801,1.3315719947159843,1.69775429326288,0.095112285336856,0.095112285336856,4.755614266842801,1.046235138705416,2.4919418758256278,0.380449141347424,0.9035667107001321,0.047556142668428,0.1141347424042272,0.190224570673712,0.45178335535006603,0.047556142668428,0.1141347424042272
Brook Lopez,MIL,47,47,1512,77,25,46,54.3,11,12,91.7,64,83.1,17,22.1,5,6.5,5,6.5,6,7.8,1.119047619047619,1.119047619047619,1.8333333333333333,0.5952380952380952,1.0952380952380951,1.2928571428571427,0.26190476190476186,0.2857142857142857,2.1833333333333336,1.5238095238095237,1.9785714285714286,0.40476190476190477,0.5261904761904762,0.11904761904761904,0.15476190476190477,0.11904761904761904,0.15476190476190477,0.14285714285714285,0.18571428571428572
Chris Livingston,MIL,15,15,65,7,1,3,33.3,2,2,100.0,4,57.1,3,42.9,0,0.0,0,0.0,1,14.3,8.307692307692308,8.307692307692308,3.8769230769230774,0.5538461538461539,1.6615384615384616,18.44307692307692,1.1076923076923078,1.1076923076923078,55.38461538461539,2.2153846153846155,31.624615384615385,1.6615384615384616,23.76,0.0,0.0,0.0,0.0,0.5538461538461539,7.92
Damian Lillard,MIL,32,32,1147,353,89,158,56.3,51,54,94.4,236,66.9,135,38.2,44,12.5,20,5.7,27,7.6,1.004359197907585,1.004359197907585,11.079337401918048,2.793374019180471,4.959023539668701,1.767044463818657,1.6006974716652136,1.6948561464690497,2.9628596338273763,7.407149084568439,2.099738448125545,4.237140366172624,1.1989537925021796,1.3809938971229294,0.3923278116826504,0.6277244986922406,0.1789014821272886,0.8474280732345248,0.23853530950305143
Gary Trent Jr.,MIL,44,44,1122,86,29,57,50.9,11,12,91.7,70,81.4,18,20.9,7,8.1,1,1.2,7,8.1,1.4117647058823528,1.4117647058823528,2.7593582887700534,0.93048128342246,1.8288770053475936,1.6331550802139037,0.3529411764705882,0.3850267379679144,2.942245989304813,2.2459893048128343,2.611764705882353,0.5775401069518717,0.6705882352941176,0.22459893048128343,0.25989304812834224,0.0320855614973262,0.038502673796791446,0.22459893048128343,0.25989304812834224
Giannis Antetokounmpo,MIL,40,40,1341,471,136,216,63.0,72,120,60.0,358,76.0,132,28.0,38,8.1,41,8.7,61,13.0,1.0738255033557047,1.0738255033557047,12.644295302013422,3.651006711409396,5.798657718120805,1.691275167785235,1.9328859060402683,3.2214765100671143,1.6107382550335572,9.610738255033556,2.040268456375839,3.5436241610738257,0.7516778523489933,1.0201342281879195,0.2174496644295302,1.1006711409395973,0.23355704697986573,1.6375838926174495,0.348993288590604
Jamaree Bouyea,MIL,4,4,59,16,5,6,83.3,1,2,50.0,11,68.8,6,37.5,0,0.0,2,12.5,1,6.3,2.440677966101695,2.440677966101695,9.76271186440678,3.0508474576271185,3.6610169491525424,50.827118644067795,0.6101694915254238,1.2203389830508475,30.508474576271183,6.711864406779661,41.97966101694915,3.6610169491525424,22.881355932203387,0.0,0.0,1.2203389830508475,7.627118644067796,0.6101694915254238,3.8440677966101693
Jericho Sims,MIL,34,34,410,5,0,0,0.0,0,0,0.0,0,0.0,2,40.0,0,0.0,3,60.0,0,0.0,2.9853658536585366,2.9853658536585366,0.43902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17560975609756097,3.5121951219512195,0.0,0.0,0.2634146341463415,5.268292682926829,0.0,0.0
Kevin Porter Jr.,MIL,43,43,865,313,62,138,44.9,44,52,84.6,172,55.0,121,38.7,33,10.5,22,7.0,26,8.3,1.7895953757225436,1.7895953757225436,13.026589595375722,2.5803468208092486,5.74335260115607,1.868670520231214,1.83121387283237,2.1641618497109825,3.5209248554913293,7.158381502890174,2.2890173410404624,5.035838150289018,1.6106358381502892,1.3734104046242774,0.43699421965317914,0.915606936416185,0.2913294797687861,1.0820809248554912,0.3454335260115607
Kyle Kuzma,MIL,25,25,777,169,44,93,47.3,14,24,58.3,104,61.5,46,27.2,12,7.1,15,8.9,12,7.1,1.1583011583011582,1.1583011583011582,7.83011583011583,2.0386100386100385,4.308880308880309,2.1915057915057914,0.6486486486486487,1.111969111969112,2.7011583011583014,4.818532818532819,2.849420849420849,2.1312741312741315,1.2602316602316603,0.555984555984556,0.32895752895752894,0.6949806949806949,0.4123552123552124,0.555984555984556,0.32895752895752894
Liam Robbins,MIL,8,8,27,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.666666666666666,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat Connaughton,MIL,19,19,303,70,21,37,56.8,7,10,70.0,51,72.9,23,32.9,3,4.3,3,4.3,5,7.1,2.257425742574257,2.257425742574257,8.316831683168317,2.4950495049504955,4.396039603960396,6.748514851485147,0.8316831683168316,1.188118811881188,8.316831683168317,6.0594059405940595,8.661386138613862,2.732673267326733,3.9089108910891084,0.3564356435643564,0.5108910891089109,0.3564356435643564,0.5108910891089109,0.594059405940594,0.8435643564356434
Pete Nance,MIL,8,8,78,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,1,25.0,0,0.0,0,0.0,3.692307692307692,3.692307692307692,1.846153846153846,0.4615384615384615,0.4615384615384615,46.15384615384616,0.0,0.0,0.0,0.923076923076923,23.07692307692308,1.3846153846153846,34.61538461538461,0.4615384615384615,11.53846153846154,0.0,0.0,0.0,0.0
Ryan Rollins,MIL,30,30,488,108,25,52,48.1,5,6,83.3,56,51.9,46,42.6,14,13.0,6,5.6,3,2.8,2.2131147540983607,2.2131147540983607,7.967213114754098,1.8442622950819674,3.8360655737704916,3.548360655737705,0.3688524590163934,0.4426229508196721,6.145081967213114,4.131147540983607,3.828688524590164,3.393442622950819,3.142622950819672,1.0327868852459017,0.9590163934426229,0.4426229508196721,0.4131147540983606,0.22131147540983606,0.2065573770491803
Stanley Umude,MIL,15,15,54,6,1,4,25.0,0,0,0.0,2,33.3,2,33.3,0,0.0,0,0.0,0,0.0,10.0,10.0,4.0,0.6666666666666666,2.6666666666666665,16.666666666666668,0.0,0.0,0.0,1.3333333333333333,22.199999999999996,1.3333333333333333,22.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0
Taurean Prince,MIL,46,46,1235,131,28,61,45.9,6,6,100.0,62,47.3,57,43.5,9,6.9,7,5.3,3,2.3,1.3408906882591094,1.3408906882591094,3.8186234817813762,0.8161943319838058,1.7781376518218623,1.337975708502024,0.17489878542510123,0.17489878542510123,2.91497975708502,1.8072874493927125,1.3787854251012144,1.6615384615384616,1.2680161943319836,0.2623481781376518,0.20113360323886642,0.20404858299595144,0.15449392712550608,0.08744939271255062,0.06704453441295546
Tyler Smith,MIL,12,12,64,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Edwards,MIN,48,48,1700,588,134,253,53.0,109,131,83.2,392,66.7,206,35.0,56,9.5,52,8.8,67,11.4,1.0164705882352942,1.0164705882352942,12.451764705882352,2.8376470588235296,5.35764705882353,1.1223529411764706,2.308235294117647,2.7741176470588234,1.7618823529411767,8.301176470588235,1.4124705882352941,4.3623529411764705,0.7411764705882353,1.1858823529411766,0.2011764705882353,1.1011764705882354,0.1863529411764706,1.4188235294117648,0.24141176470588238
Bones Hyland,MIN,11,11,78,22,1,3,33.3,1,2,50.0,3,13.6,12,54.5,3,13.6,4,18.2,1,4.5,5.076923076923077,5.076923076923077,10.153846153846153,0.4615384615384615,1.3846153846153846,15.369230769230768,0.4615384615384615,0.923076923076923,23.07692307692308,1.3846153846153846,6.276923076923077,5.538461538461538,25.153846153846153,1.3846153846153846,6.276923076923077,1.846153846153846,8.4,0.4615384615384615,2.076923076923077
Donte DiVincenzo,MIN,37,37,942,176,25,58,43.1,12,14,85.7,62,35.2,85,48.3,28,15.9,22,12.5,7,4.0,1.414012738853503,1.414012738853503,6.726114649681528,0.9554140127388535,2.21656050955414,1.6471337579617835,0.4585987261146497,0.535031847133758,3.27515923566879,2.3694267515923566,1.3452229299363059,3.2484076433121016,1.8458598726114648,1.070063694267516,0.6076433121019108,0.840764331210191,0.47770700636942676,0.267515923566879,0.15286624203821655
Jaden McDaniels,MIN,49,49,1532,243,74,146,50.7,21,24,87.5,172,70.8,63,25.9,12,4.9,19,7.8,12,4.9,1.1514360313315928,1.1514360313315928,5.710182767624021,1.7389033942558747,3.430809399477807,1.191383812010444,0.4934725848563969,0.5639686684073106,2.056135770234987,4.04177545691906,1.6637075718015664,1.4804177545691906,0.6086161879895561,0.2819843342036553,0.11514360313315927,0.4464751958224543,0.18328981723237597,0.2819843342036553,0.11514360313315927
Jaylen Clark,MIN,28,28,342,28,6,13,46.2,8,10,80.0,20,71.4,7,25.0,3,10.7,3,10.7,5,17.9,2.9473684210526314,2.9473684210526314,2.9473684210526314,0.631578947368421,1.3684210526315788,4.863157894736842,0.8421052631578947,1.0526315789473684,8.421052631578947,2.1052631578947367,7.515789473684211,0.7368421052631579,2.631578947368421,0.3157894736842105,1.1263157894736842,0.3157894736842105,1.1263157894736842,0.5263157894736842,1.8842105263157893
Joe Ingles,MIN,12,12,46,9,1,4,25.0,0,0,0.0,2,22.2,5,55.6,1,11.1,0,0.0,0,0.0,9.391304347826086,9.391304347826086,7.043478260869565,0.7826086956521738,3.1304347826086953,19.565217391304348,0.0,0.0,0.0,1.5652173913043477,17.37391304347826,3.9130434782608696,43.513043478260876,0.7826086956521738,8.68695652173913,0.0,0.0,0.0,0.0
Josh Minott,MIN,32,32,197,26,6,11,54.5,3,4,75.0,15,57.7,11,42.3,2,7.7,1,3.8,2,7.7,5.847715736040609,5.847715736040609,4.751269035532995,1.0964467005076142,2.0101522842639596,9.959390862944161,0.5482233502538071,0.7309644670050761,13.705583756345177,2.7411167512690358,10.544162436548223,2.0101522842639596,7.72994923857868,0.36548223350253806,1.4071065989847718,0.18274111675126903,0.6944162436548222,0.36548223350253806,1.4071065989847718
Julius Randle,MIN,44,44,1382,433,100,187,53.5,71,78,91.0,278,64.2,170,39.3,36,8.3,23,5.3,39,9.0,1.1461649782923298,1.1461649782923298,11.27930535455861,2.6049204052098407,4.871201157742402,1.393632416787265,1.849493487698987,2.031837916063676,2.3704775687409554,7.241678726483357,1.6723589001447179,4.428364688856729,1.0237337192474674,0.9377713458755427,0.2162083936324168,0.5991316931982634,0.13806078147612155,1.015918958031838,0.23444283646888567
Leonard Miller,MIN,11,11,25,3,2,2,100.0,2,2,100.0,6,200.0,0,0.0,0,0.0,0,0.0,1,33.3,15.84,15.84,4.32,2.88,2.88,144.0,2.88,2.88,144.0,8.64,288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,47.952
Luka Garza,MIN,28,28,138,5,2,3,66.7,2,2,100.0,6,120.0,0,0.0,0,0.0,0,0.0,1,20.0,7.304347826086957,7.304347826086957,1.3043478260869565,0.5217391304347826,0.7826086956521738,17.4,0.5217391304347826,0.5217391304347826,26.08695652173913,1.5652173913043477,31.304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,5.217391304347826
Mike Conley,MIN,44,44,1097,242,33,84,39.3,22,26,84.6,86,35.5,123,50.8,49,20.2,16,6.6,12,5.0,1.4439380127620784,1.4439380127620784,7.941659070191431,1.0829535095715588,2.756608933454877,1.2896991795806745,0.7219690063810392,0.853236098450319,2.7762989972652687,2.822242479489517,1.1649954421148587,4.036463081130355,1.667092069279854,1.6080218778486781,0.6628988149498632,0.5250683682771194,0.21659070191431173,0.39380127620783956,0.1640838650865998
Naz Reid,MIN,47,47,1257,188,58,124,46.8,24,30,80.0,144,76.6,36,19.1,11,5.9,11,5.9,16,8.5,1.3460620525059666,1.3460620525059666,5.384248210023866,1.6610978520286397,3.551312649164678,1.3403341288782815,0.6873508353221958,0.8591885441527446,2.2911694510739857,4.124105011933175,2.193794749403341,1.0310262529832936,0.5470167064439142,0.315035799522673,0.16897374701670645,0.315035799522673,0.16897374701670645,0.45823389021479716,0.24343675417661098
Nickeil Alexander-Walker,MIN,49,49,1210,191,37,82,45.1,18,22,81.8,97,50.8,75,39.3,19,9.9,18,9.4,11,5.8,1.4578512396694214,1.4578512396694214,5.682644628099174,1.1008264462809918,2.439669421487603,1.341818181818182,0.5355371900826447,0.6545454545454545,2.433719008264463,2.8859504132231404,1.5114049586776859,2.231404958677686,1.1692561983471075,0.5652892561983471,0.29454545454545455,0.5355371900826447,0.2796694214876033,0.32727272727272727,0.17256198347107438
PJ Dozier,MIN,7,7,30,4,0,0,0.0,0,2,0.0,0,0.0,3,75.0,1,25.0,0,0.0,1,25.0,8.4,8.4,4.8,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.6,90.0,1.2,30.0,0.0,0.0,1.2,30.0
Rob Dillingham,MIN,30,30,277,100,23,44,52.3,2,4,50.0,48,48.0,41,41.0,9,9.0,7,7.0,2,2.0,3.898916967509025,3.898916967509025,12.99638989169675,2.9891696750902526,5.718411552346571,6.7971119133574005,0.25992779783393505,0.5198555956678701,6.498194945848375,6.23826714801444,6.23826714801444,5.328519855595667,5.328519855595667,1.1696750902527075,1.1696750902527075,0.9097472924187725,0.9097472924187725,0.25992779783393505,0.25992779783393505
Rudy Gobert,MIN,43,43,1458,26,9,17,52.9,0,0,0.0,18,69.2,7,26.9,2,7.7,1,3.8,0,0.0,1.0617283950617284,1.0617283950617284,0.6419753086419753,0.2222222222222222,0.41975308641975306,1.3061728395061727,0.0,0.0,0.0,0.4444444444444444,1.708641975308642,0.17283950617283952,0.6641975308641974,0.04938271604938271,0.19012345679012346,0.024691358024691357,0.09382716049382715,0.0,0.0
Terrence Shannon Jr.,MIN,21,21,191,37,8,18,44.4,3,6,50.0,19,51.4,12,32.4,1,2.7,2,5.4,3,8.1,3.9581151832460737,3.9581151832460737,6.973821989528796,1.5078534031413613,3.392670157068063,8.368586387434554,0.5654450261780104,1.1308900523560208,9.424083769633508,3.5811518324607325,9.687958115183246,2.2617801047120416,6.106806282722513,0.18848167539267016,0.5089005235602094,0.3769633507853403,1.0178010471204189,0.5654450261780104,1.5267015706806282
